u_g g_r r_i i_z classe
0.396000000000001 0.169 -0.0450000000000017 0.251999999999999 1
0.904999999999998 0.471 0.25 0.387 1
0.193000000000001 0.135999999999999 0.192 -0.0110000000000028 1
0.175000000000001 0.416 0.100999999999999 -0.0559999999999974 1
0.574999999999999 0.0109999999999992 0.168000000000003 -0.00300000000000011 1
-0.0229999999999997 0.158999999999999 0.117000000000001 0.332000000000001 1
0.681000000000001 0.704999999999998 0.452999999999999 0.103999999999999 1
0.742000000000001 0.268999999999998 0.228999999999999 0.202000000000002 1
-0.135999999999999 0.227999999999998 -0.0659999999999989 -0.144000000000002 1
0.331 0.390000000000001 0.172000000000001 -0.0629999999999988 1
1 -0.0249999999999986 0.268000000000001 0.452999999999999 1
0.474 -0.00600000000000023 -0.00799999999999912 0.219999999999999 1
0.120999999999999 0.271999999999998 -0.0749999999999993 -0.070999999999998 1
0.324999999999999 0.233000000000001 0.221 0.349 1
1.338 0.696999999999999 0.564 0.684000000000001 1
0.302999999999997 0.25 -0.0339999999999989 0.0640000000000001 1
0.629000000000001 0.145 0.0440000000000005 0.0420000000000016 1
0.359999999999999 0.199999999999999 0.311 -0.041999999999998 1
0.568999999999999 0.463000000000001 0.288 0.332999999999998 1
0.176000000000002 0.0739999999999981 0.190000000000001 0.338999999999999 1
3.262 1.603 0.306999999999999 0.0120000000000005 1
0.375999999999998 0.412000000000003 0.132999999999999 -0.0420000000000016 1
-0.142000000000003 -0.0219999999999985 0.373000000000001 0.126999999999999 1
0.641999999999999 -0.106000000000002 0.467000000000002 -0.0770000000000017 1
0.221 -0.0689999999999991 -0.0160000000000018 0.417999999999999 1
0.225999999999999 0.256 0.0239999999999974 0.165000000000003 1
0.0259999999999998 0.216999999999999 0.233000000000001 -0.0869999999999997 1
0.103999999999999 0.169 -0.0740000000000016 0.104000000000003 1
0.231999999999999 0.0569999999999986 0.150000000000002 -0.170999999999999 1
0.172999999999998 0.187000000000001 -0.101000000000003 0.502000000000002 1
0.326999999999998 0.0749999999999993 0.266000000000002 0.265000000000001 1
0.211000000000002 0.0839999999999996 0.289999999999999 0.00700000000000145 1
0.364999999999998 0.166 0.336000000000002 0.245999999999999 1
0.111000000000001 0.359000000000002 0.0829999999999984 0.0629999999999988 1
0.341999999999999 0.0430000000000028 0.075999999999997 -0.0789999999999971 1
0.201000000000001 0.475000000000001 0.0249999999999986 -0.189999999999998 1
0.164999999999999 0.229000000000003 0.0700000000000003 -0.126000000000001 1
0.911000000000001 0.0919999999999987 0.125 0.216000000000001 1
0.0519999999999996 0.217000000000002 -0.0579999999999998 -0.0850000000000009 1
0.274999999999999 0.184999999999999 0.138000000000002 0.00700000000000145 1
0.210000000000001 0.0350000000000001 0.279 -0.0719999999999992 1
0.140999999999998 0.208000000000002 0.204999999999998 0.0800000000000018 1
0.0919999999999987 0.256999999999998 0.0190000000000019 0.027000000000001 1
0.276 0.146000000000001 0.0859999999999985 -0.100000000000001 1
0.430000000000003 0.191999999999997 0.288 -0.0359999999999978 1
2.97 0.647000000000002 0.195 0.160999999999998 1
1.058 0.647000000000002 0.399999999999999 0.43 1
0.358000000000001 0.0159999999999982 0.127000000000002 0.265000000000001 1
0.0679999999999978 0.186 0.170999999999999 0.182000000000002 1
0.172000000000001 0.177 0.128 0.195 1
0.288 0.125999999999998 0.27 0.0850000000000009 1
0.593 0.00100000000000122 0.231000000000002 0.126999999999999 1
0.145 0.164000000000001 0.114999999999998 0.125 1
0.370000000000001 0 0.210999999999999 0.0240000000000009 1
0.0290000000000035 0.151999999999997 0.00700000000000145 0.0640000000000001 1
0.495000000000001 0.450999999999997 0.25 0.336000000000002 1
0.179000000000002 0.265999999999998 0.158000000000001 0.207999999999998 1
0.300000000000001 0.141999999999999 0.212 0.0310000000000024 1
0.358999999999998 0.0719999999999992 0.196000000000002 -0.0549999999999997 1
0.508000000000003 0.454999999999998 0.193000000000001 0.335999999999999 1
0.266999999999999 0.164000000000001 0.181999999999999 0.0970000000000013 1
1.052 0.800000000000001 0.0849999999999973 0.290000000000003 1
0.311 0.222999999999999 0.278000000000002 0.106999999999999 1
0.442 0.241 0.178999999999998 0.302000000000003 1
0.0380000000000003 0.172000000000001 0.0749999999999993 -0.0239999999999974 1
-0.0749999999999993 0.221 0.0749999999999993 0.0249999999999986 1
-0.00499999999999901 0.231999999999999 -0.137 -0.0289999999999999 1
0.158999999999999 0.155000000000001 -0.0240000000000009 0.163999999999998 1
0.132000000000001 0.239999999999998 0.158999999999999 0.171000000000003 1
0.158999999999999 0.117000000000001 0.335999999999999 0.119 1
0.245000000000001 0.314 0.113999999999997 0.127000000000002 1
0.325999999999997 0.119000000000003 0.0309999999999988 0.256999999999998 1
-0.0249999999999986 -0.0250000000000021 0.199999999999999 0.289000000000001 1
0.215 0.302999999999997 0.176000000000002 0.0730000000000004 1
0.175999999999998 -0.046999999999997 0.231999999999999 0.0640000000000001 1
0.297999999999998 0.120000000000001 0.257000000000001 0.0849999999999973 1
0.0660000000000025 0.106999999999999 0.111000000000001 0.187999999999999 1
0.341000000000001 -0.00100000000000122 0.0500000000000007 0.115000000000002 1
0.472999999999999 0.0980000000000025 0.193999999999999 0.265000000000001 1
0.349999999999998 0.316000000000003 0.00900000000000034 0.224 1
0.581 0.361000000000001 0.25 0.541 1
0.0349999999999966 0.340000000000003 0.00899999999999679 -0.321999999999999 1
4.338 0.391000000000002 0.114999999999998 -0.0139999999999993 1
0.361000000000001 0.0429999999999993 0.0920000000000023 0.0609999999999999 1
0.419 0.480999999999998 0.116000000000003 0.157 1
0.227999999999998 0.376000000000001 0.00799999999999912 0.0420000000000016 1
0.0879999999999974 0.325000000000003 -0.212000000000003 -0.0960000000000001 1
0.0899999999999999 0.228999999999999 -0.0199999999999996 0.116 1
0.263000000000002 0.088000000000001 0.282 -0.151 1
0.499000000000002 0.0659999999999989 0.553999999999998 0.191000000000003 1
0.346999999999998 0.181000000000001 0.148 0.212 1
0.157 0.0209999999999972 0.364000000000001 0.157 1
0.152000000000001 0.356999999999999 -0.0480000000000018 -0.0399999999999991 1
0.277999999999999 0.378 0.0360000000000014 0.134 1
1.739 0.093 0.0820000000000007 0.0919999999999987 1
0.170000000000002 -0.124000000000002 0.213000000000001 -0.170000000000002 1
0.388999999999999 0.480999999999998 0.158000000000001 0.0889999999999986 1
0.623999999999999 0.0940000000000012 0.00600000000000023 0.387999999999998 1
0.314999999999998 0.184000000000001 0.209 0.0339999999999989 1
0.783999999999999 0.122 0.0300000000000011 0.192 1
0.218 0.149999999999999 -0.0109999999999992 0.248000000000001 1
0.255000000000003 0.157999999999998 -0.478999999999999 0.364999999999998 1
0.506 0.00900000000000034 0.233000000000001 0.358999999999998 1
0.117999999999999 0.0549999999999997 0.256 0.105 1
0.145 0.242999999999999 -0.105999999999998 -0.158000000000001 1
0.104999999999997 0.281000000000002 -0.0259999999999998 -0.088000000000001 1
0.27 0.0730000000000004 -0.0860000000000021 0.0890000000000022 1
0.161999999999999 0.0410000000000004 0.238 0.0180000000000007 1
0.826999999999998 0.415000000000003 0.356999999999999 0.0189999999999984 1
0.933999999999997 0.154 0.0109999999999992 0.0260000000000034 1
1.631 0.550999999999998 0.398000000000003 0.798999999999999 1
1.368 0.309000000000001 0.022000000000002 0.0189999999999984 1
1.149 0.388000000000002 0.478999999999999 0.0860000000000021 1
0.504999999999999 0.00600000000000023 0.403000000000002 -0.00800000000000267 1
0.284999999999997 0.131 0.119 0.212000000000003 1
0.291 0.148 0.279 0.260999999999999 1
0.286000000000001 -0.0489999999999995 0.119 0.250999999999998 1
1.602 0.704000000000001 0.515999999999998 0.513000000000002 1
0.361999999999998 0.34 -0.0629999999999988 0.192 1
0.161999999999999 0.141999999999999 0.119 0.00499999999999901 1
0.355 0.151 0.228999999999999 0.0630000000000024 1
0.0730000000000004 0.311 -0.104000000000003 -0.190999999999999 1
0.445 -0.0229999999999997 0.0229999999999997 0.332999999999998 1
0.355 0.116 0.122 0.145 1
0.233000000000001 0.372 0.399999999999999 0.0519999999999996 1
-0.0500000000000007 0.0210000000000008 0.247 0.192 1
0.16 0.308 0.032 -0.0889999999999986 1
-0.193999999999999 0.364999999999998 0.0399999999999991 -0.0479999999999983 1
0.0229999999999997 0.174000000000003 -0.0510000000000019 -0.0889999999999986 1
-0.0109999999999992 0.166 0.327999999999999 -0.364000000000001 1
0.603999999999999 0.804000000000002 0.306999999999999 0.457000000000001 1
0.454999999999998 0.145000000000003 -0.0450000000000017 0.237000000000002 1
0.504999999999999 -0.0359999999999978 0.0429999999999993 -0.0160000000000018 1
0.68 0.34 0.0529999999999973 0.235000000000003 1
1.35 0.547000000000001 0.587 -0.0600000000000023 1
0.468999999999998 0.0640000000000001 -0.102 0.143000000000001 1
0.187999999999999 0.117000000000001 0.150000000000002 0.189999999999998 1
0.271000000000001 0.0210000000000008 -0.0899999999999999 0.136999999999997 1
0.299000000000003 0.0939999999999976 0.286000000000001 0.108999999999998 1
0.174999999999997 0.142000000000003 0.0209999999999972 0.0570000000000022 1
4.375 1.027 0.151 0.282 1
-0.192 4.035 1.305 0.0340000000000025 1
0.178000000000001 0.183 0.216999999999999 0.0609999999999999 1
0.154999999999998 0.0400000000000027 0.230999999999998 0.0659999999999989 1
0.832000000000001 0.0620000000000012 0.145999999999997 0.387 1
0.146000000000001 0.0960000000000001 0.253 0.0339999999999989 1
0.118000000000002 0.283999999999999 -0.102 0.00300000000000011 1
0.201000000000001 0.263000000000002 -0.0150000000000006 0.0389999999999979 1
0.0470000000000006 0.0229999999999997 0.365000000000002 0.259999999999998 1
0.0769999999999982 -0.0259999999999998 0.192 0.244 1
0.0590000000000011 0.202999999999999 0.523 0.234000000000002 1
0.300000000000001 0.0770000000000017 0.0249999999999986 0.443000000000001 1
0.161000000000001 0.0820000000000007 0.172999999999998 0.0489999999999995 1
0.166 0.111000000000001 0.338000000000001 0.0180000000000007 1
0.0629999999999988 0.252000000000002 0.408999999999999 0.0710000000000015 1
0.582000000000001 -0.00500000000000256 0.0390000000000015 0.18 1
0.378 0.378 0.0139999999999993 0.0800000000000018 1
4.21 0.951000000000001 0.181000000000001 0.169 1
0.25 0.138999999999999 0.141999999999999 -0.0619999999999976 1
0.298000000000002 0.070999999999998 -0.149999999999999 0.109999999999999 1
0.166 0.324999999999999 0.00399999999999778 -0.0239999999999974 1
0.445999999999998 0.290000000000003 0.523999999999997 0.241 1
0.442999999999998 0.112000000000002 -0.0110000000000028 0.206000000000003 1
0.411999999999999 0.151 -0.0519999999999996 0.108000000000001 1
-0.0300000000000011 0.338999999999999 -0.00300000000000011 0.100000000000001 1
0.142000000000003 0.344999999999999 0.00999999999999801 0.0300000000000011 1
0.180000000000003 -0.0450000000000017 0.204999999999998 0.268000000000001 1
0.00799999999999912 0.433 0.027000000000001 -0.0940000000000012 1
0.271000000000001 0.0539999999999985 0.27 0.396000000000001 1
3.602 1.105 0.178000000000001 -0.0420000000000016 1
0.565000000000001 -0.0189999999999984 -0.0510000000000019 0.153000000000002 1
1.05 0.0590000000000011 -0.127000000000002 -0.113 1
0.119 0.0839999999999996 0.341000000000001 -0.0829999999999984 1
0.552000000000003 0.936 0.340999999999998 0.358000000000001 1
0.328999999999997 0.394000000000002 0.0249999999999986 0.022000000000002 1
0.268999999999998 -0.0309999999999988 0.175999999999998 -0.0789999999999971 1
0.25 0.314 0.036999999999999 0.207000000000001 1
0.920000000000002 0.298999999999999 0.413 0.200999999999997 1
0.278000000000002 0.0120000000000005 0.314 -0.262 1
0.539000000000001 -0.0560000000000009 0.0350000000000001 0.181000000000001 1
0.303000000000001 -0.128 0.324999999999999 0.127000000000002 1
0.0849999999999973 0.261000000000003 0.00999999999999801 -0.175999999999998 1
1.368 1.355 0.0640000000000001 0.149999999999999 1
0.469999999999999 0.103999999999999 -0.0389999999999979 0.234999999999999 1
0.109999999999999 0.271000000000001 0.0350000000000001 -0.178999999999998 1
0.547000000000001 0.427 0.143000000000001 0.186 1
0.213000000000001 0.439999999999998 0.137 -0.0399999999999991 1
0.0390000000000015 0.302999999999997 0.149000000000001 -0.413 1
0.224999999999998 -0.0459999999999994 0.132999999999999 0.178000000000001 1
0.446999999999999 0.617000000000001 0.113 0.0640000000000001 1
0.618000000000002 0.0360000000000014 0.0399999999999991 0.271000000000001 1
0.083000000000002 0.0489999999999995 0.254999999999999 -0.0799999999999983 1
0.376000000000001 0.308999999999997 -0.0829999999999984 0.164999999999999 1
0.300999999999998 0.202999999999999 0.271000000000001 -0.184999999999999 1
0.0579999999999998 -0.00300000000000011 0.214000000000002 0.00199999999999889 1
0.195 -0.0289999999999999 0.317 -0.0370000000000026 1
0.454999999999998 0.227 0.102999999999998 -0.0289999999999999 1
0.177 0.0910000000000011 0.274000000000001 -0.120000000000001 1
0.73 0.596 0.166 0.652999999999999 1
0.00300000000000011 0.594999999999999 0.157 0.253 1
0.248000000000001 0.186 0.256999999999998 0.0869999999999997 1
1.145 0.0970000000000013 0.327999999999999 0.611000000000001 1
0.186 0.282 0.070999999999998 0.164000000000001 1
2.018 0.367999999999999 0.223000000000003 0.093 1
0.213000000000001 0.27 -0.0239999999999974 -0.122 1
4.86 1.337 -0.0399999999999991 0.083000000000002 1
0.041999999999998 0.298000000000002 0.0579999999999998 0.00999999999999801 1
0.257999999999999 0.0480000000000018 0.204000000000001 0.119999999999997 1
0.291 -0.108000000000001 0.0659999999999989 0.257999999999999 1
0.404 -0.00799999999999912 0.245999999999999 0.148 1
0.643000000000001 0.0579999999999998 0.0169999999999995 0.224 1
0.559999999999999 -0.126999999999999 0.161999999999999 0.0249999999999986 1
0.383000000000003 0.110999999999997 0.078000000000003 0.171999999999997 1
0.309000000000001 0.161000000000001 0.200999999999997 0.146000000000001 1
0.027000000000001 0.161999999999999 0.0560000000000009 0.155000000000001 1
0.317 0.182000000000002 0.207999999999998 0.0700000000000003 1
0.998000000000001 0.582999999999998 0.484999999999999 0.118000000000002 1
0.236000000000001 0.122 0.125 -0.0640000000000001 1
0.189999999999998 0.335000000000001 0.0800000000000018 -0.0480000000000018 1
0.129000000000001 0.140000000000001 0.273 0.0410000000000004 1
0.266999999999999 0.122 0.365000000000002 0.0850000000000009 1
-0.0120000000000005 0.00200000000000244 0.311 0.0729999999999968 1
4.072 1.126 0.0910000000000011 0.0500000000000007 1
0.233000000000001 0.0579999999999998 0.242999999999999 -0.0589999999999975 1
0.233000000000001 0.224999999999998 0.135999999999999 0.109000000000002 1
0.290999999999997 0.153000000000002 0.221999999999998 0.0840000000000032 1
0.0809999999999995 0.229000000000003 -0.0620000000000012 -0.0590000000000011 1
0.148 0.184999999999999 0.119000000000003 0.0239999999999974 1
0.259 0.164999999999999 -0.0839999999999996 -0.0660000000000025 1
-0.0719999999999992 0.259999999999998 0.100999999999999 -0.0869999999999997 1
0.558999999999997 0.0310000000000024 0.213999999999999 0.0139999999999993 1
0.266000000000002 0.66 0.334 0.207000000000001 1
0.0330000000000013 0.141000000000002 0.266999999999999 0.0259999999999998 1
0.285999999999998 -0.041999999999998 0.222999999999999 0.216000000000001 1
2.807 0.469999999999999 0.144000000000002 0.0069999999999979 1
-0.111000000000001 0.294999999999998 -0.0739999999999981 -0.213999999999999 1
0.282 0.140000000000001 0.201999999999998 -0.0289999999999999 1
0.370000000000001 0.280999999999999 0.355999999999998 0.0150000000000006 1
0.234000000000002 0.440999999999999 0.266999999999999 0.036999999999999 1
0.539999999999999 0.0259999999999998 -0.054000000000002 0.306000000000001 1
0.0809999999999995 0.253 -0.0860000000000021 -0.0429999999999993 1
0.408999999999999 0.495000000000001 0.416999999999998 0.198 1
-0.504999999999999 0.626999999999999 -0.134999999999998 -0.00100000000000122 1
0.388000000000002 0.128 -0.109000000000002 0.121000000000002 1
0.244 0.0940000000000012 0.164000000000001 -0.0420000000000016 1
0.0389999999999979 0.0690000000000026 0.238999999999997 0.0350000000000001 1
0.527000000000001 -0.093 0.396999999999998 0.202000000000002 1
0.206 0.0130000000000017 0.18 -0.0420000000000016 1
0.193999999999999 0.109000000000002 -0.0700000000000003 0.238999999999997 1
0.517999999999997 0.0920000000000023 0.126999999999999 0.302 1
-0.0390000000000015 0.129999999999999 -0.0730000000000004 0.786000000000001 1
0.097999999999999 0.208000000000002 -0.0160000000000018 -0.0779999999999994 1
0.132000000000001 0.206 0.000999999999997669 0.0459999999999994 1
0.318000000000001 0.262999999999998 0.128 0.0430000000000028 1
0.0679999999999978 0.193000000000001 -0.027000000000001 0.106000000000002 1
1.124 0.313000000000002 0.276 0.0700000000000003 1
0.194000000000003 -0.0160000000000018 0.245999999999999 -0.00399999999999778 1
0.054000000000002 0.472999999999999 0.0629999999999988 0.206 1
0.515999999999998 0.243000000000002 0.152999999999999 0.170000000000002 1
0.218999999999998 0.111000000000001 -0.0999999999999979 0.145999999999997 1
0.207999999999998 0.206 0.122 0.216000000000001 1
-0.00999999999999801 0.177999999999997 0.0910000000000011 0.0189999999999984 1
0.366999999999997 0.0370000000000026 0.0219999999999985 0.452999999999999 1
0.118000000000002 0.306999999999999 -0.0769999999999982 0.106999999999999 1
-0.0180000000000007 -0.0139999999999993 0.291999999999998 0.137 1
0.088000000000001 0.0489999999999995 0.177 0.329000000000001 1
0.303000000000001 0.321999999999999 0.295999999999999 0.319000000000003 1
0.333000000000002 -0.0130000000000017 -0.0760000000000005 0.143000000000001 1
0.395 0.0889999999999986 0.100000000000001 -0.0970000000000013 1
0.549000000000003 0.0329999999999977 0.286000000000001 0.189999999999998 1
2.263 1.007 0.795999999999999 0.716000000000001 1
0.555 0.140000000000001 -0.103999999999999 0.263999999999999 1
0.193999999999999 0.184999999999999 -0.0109999999999992 0.175999999999998 1
0.0779999999999994 0.523000000000003 0.0229999999999997 -0.0360000000000014 1
0.0620000000000012 -0.0410000000000004 0.254999999999999 0.117000000000001 1
0.0820000000000007 0.0630000000000024 0.369999999999997 0.184000000000001 1
0.449999999999999 0.204000000000001 0.0500000000000007 0.291 1
-0.0139999999999993 0.240000000000002 -0.083000000000002 0.225000000000001 1
0.338000000000001 -0.0730000000000004 -0.0139999999999993 0.288999999999998 1
-0.0889999999999986 0.346 -0.00700000000000145 0.0530000000000008 1
0.143999999999998 0.142000000000003 0.279 0.0429999999999993 1
0.291 0.151 0.0139999999999993 0.0429999999999993 1
2.152 0.252000000000002 0.117999999999999 -0.0449999999999982 1
4.995 -0.0790000000000006 0.510999999999999 0.308 1
0.036999999999999 0.491 0.133000000000003 -0.0110000000000028 1
0.338000000000001 0.189999999999998 0.347999999999999 0.301000000000002 1
0.088000000000001 0.036999999999999 0.367999999999999 0.0410000000000004 1
0.331 0.155999999999999 0.305 0.00400000000000134 1
0.117999999999999 0.00900000000000034 0.223000000000003 -0.0310000000000024 1
0.968 0.43 0.142999999999997 0.699000000000002 1
-0.0619999999999976 0.256 0.0649999999999977 0.0790000000000006 1
0.329000000000001 0.152999999999999 0.109999999999999 0.0160000000000018 1
0.175999999999998 0.140999999999998 0.0250000000000021 0.152999999999999 1
0.521999999999998 0.791 0.605 0.309000000000001 1
0.0509999999999984 0.148000000000003 0.0629999999999988 0.169 1
4.103 0.188000000000002 0.0859999999999985 0.0689999999999991 1
0.192999999999998 0.164000000000001 0.0620000000000012 0.0879999999999974 1
0.244000000000003 -0.0860000000000021 0.0990000000000002 0.279 1
0.367999999999999 0.294 0 0.0360000000000014 1
2.226 0.221 -0.0239999999999974 0.41 1
0.324000000000002 0.0740000000000016 0.0739999999999981 0.404 1
0.393999999999998 0.218 -0.0429999999999993 0.338999999999999 1
0.239000000000001 0.385000000000002 0.291 -0.00300000000000011 1
0.215 0.0399999999999991 0.213000000000001 0.0289999999999999 1
0.227999999999998 0.257999999999999 0.242000000000001 0.140000000000001 1
0.252000000000002 0.184999999999999 0.305 0.0160000000000018 1
0.303999999999998 0.681000000000001 0.268999999999998 -0.370999999999999 1
0.169 0.147000000000002 0.186999999999998 0.199000000000002 1
-0.0180000000000007 -0.100999999999999 0.384999999999998 -0.0459999999999994 1
1.141 0.115000000000002 0.0289999999999999 0.266999999999999 1
0.175000000000001 0.0219999999999985 0.284000000000002 0.0449999999999982 1
0.195999999999998 0.106000000000002 -0.0889999999999986 0.00600000000000023 1
0.452000000000002 0.000999999999997669 0.233000000000001 0.0570000000000022 1
0.032 0.199999999999999 0.138000000000002 0.16 1
1.048 0.579000000000001 0.317999999999998 0.321000000000002 1
0.0489999999999995 0.336000000000002 0.413 0.312999999999999 1
0.163 0.0679999999999978 0.127000000000002 -0.0600000000000023 1
3.006 1.032 0.233000000000001 -0.036999999999999 1
-0.151 -0.0169999999999995 0.244 0.0199999999999996 1
0.130000000000003 0.253999999999998 -0.0559999999999974 0.127999999999997 1
0.395000000000003 0.0919999999999987 0.158999999999999 0.219000000000001 1
0.204999999999998 0.271000000000001 0.268999999999998 -0.102999999999998 1
0.126999999999999 0.0300000000000011 0.0380000000000003 0.303999999999998 1
0.183 0.277000000000001 0.0599999999999987 0.0100000000000016 1
0.0659999999999989 0.382999999999999 0.166 0.468 1
0.312000000000001 -0.0139999999999993 0.154999999999998 -0.125 1
0.215 0.352999999999998 -0.0700000000000003 0.0310000000000024 1
0.402999999999999 -0.0909999999999975 0.120999999999999 -0.0999999999999979 1
0.123000000000001 0.307000000000002 0.189 0.0899999999999999 1
0.263999999999999 0.247 0.269000000000002 0.0609999999999999 1
0.508000000000003 0.114999999999998 0.155999999999999 -0.363 1
-0.0109999999999992 0.163 -0.0350000000000001 0.141000000000002 1
-0.022000000000002 0.302 0.109000000000002 -0.132000000000001 1
0.261999999999997 0.130000000000003 0.230999999999998 -0.128999999999998 1
0.0899999999999999 0.254000000000001 0.00599999999999667 -0.154999999999998 1
0.116 0.149999999999999 0.222000000000001 0.138000000000002 1
0.0910000000000011 0.222000000000001 0.201000000000001 0.107999999999997 1
0.078000000000003 0.183999999999997 0.149000000000001 0.0109999999999992 1
0.431999999999999 0.097999999999999 0.511000000000003 0.314999999999998 1
1.017 -0.0549999999999997 -0.0330000000000013 0.637 1
-0.0749999999999993 0.748000000000001 -0.422000000000001 0.611000000000001 1
0.631 0.199999999999999 0.282 0.109999999999999 1
0.245999999999999 0.278000000000002 -0.0950000000000024 0.00300000000000011 1
1.285 0.371000000000002 0.189 -0.0330000000000013 1
0.337 0.274999999999999 0.103000000000002 0.215 1
0.282999999999998 0.574999999999999 0.819000000000003 0.230999999999998 1
0.123999999999999 0.331 -0.0279999999999987 -0.125 1
0.234999999999999 0.186 0.0960000000000001 -0.00499999999999901 1
0.504000000000001 0.148 0.285999999999998 0.00800000000000267 1
0.192 0.070999999999998 0.158000000000001 0.0459999999999994 1
0.273 0.375 0.0129999999999981 -0.0629999999999988 1
0.0839999999999996 0.195999999999998 0.349 0.16 1
0.608999999999998 0.0960000000000001 -0.0210000000000008 0.369000000000003 1
0.274000000000001 0.5 0.32 0.274999999999999 1
1.752 0.233999999999998 -0.0390000000000015 0.166 1
0.34 0.152999999999999 0.277000000000001 0.166 1
0.0180000000000007 0.0819999999999972 0.186 0.224 1
0.850000000000001 0.666999999999998 0.553000000000001 0.381 1
0.0480000000000018 0.288 -0.0549999999999997 0.0189999999999984 1
0.0429999999999993 0.369 0.00200000000000244 -0.101000000000003 1
0.395 0.297999999999998 0.106000000000002 0.300000000000001 1
0.0250000000000021 0.219999999999999 -0.00600000000000023 -0.0399999999999991 1
0.968 0.622 0.234000000000002 0.32 1
0.402000000000001 0.408999999999999 0.18 -0.0670000000000002 1
0.111000000000001 0.154 0.173999999999999 0.368000000000002 1
0.468 0.146000000000001 -0.117000000000001 0.417999999999999 1
0.0620000000000012 0.266999999999999 -0.0440000000000005 -0.097999999999999 1
0.163 0.167000000000002 0.178999999999998 -0.155999999999999 1
0.524999999999999 0.260000000000002 0.314 0.117000000000001 1
0.492999999999999 0.0530000000000008 -0.0809999999999995 0.206999999999997 1
0.167000000000002 0.241 0.027000000000001 -0.189 1
0.594000000000001 0.120999999999999 -0.0210000000000008 0.403000000000002 1
0.149000000000001 0.167999999999999 0.288 0.126000000000001 1
0.143000000000001 0.109999999999999 0.100999999999999 -0.193999999999999 1
-0.00800000000000267 0.211000000000002 0.0749999999999993 -0.263999999999999 1
0.548000000000002 0.384 -0.139000000000003 0.0169999999999995 1
0.214000000000002 0.535 0.337 0.0889999999999986 1
0.359999999999999 0.173000000000002 0.452999999999999 0.192999999999998 1
0.390000000000001 0.216999999999999 0.0420000000000016 0.145 1
0.242000000000001 -0.0250000000000021 0.318000000000001 0.353999999999999 1
0.282999999999998 0.0250000000000021 0.100999999999999 0.189 1
0.299000000000003 0.318999999999999 0.0939999999999976 0.205000000000002 1
0.301000000000002 0.230999999999998 0.210000000000001 0.169 1
0.0509999999999984 -0.754999999999999 1.053 0.113 1
0.159000000000002 0.367000000000001 0.196999999999999 0.0299999999999976 1
1.032 0.469999999999999 0.629999999999999 0.238 1
0.503 -0.032 -0.103999999999999 0.157999999999998 1
0.192 0.343999999999998 0.143000000000001 -0.0180000000000007 1
0.0619999999999976 0.434000000000001 -0.0940000000000012 -0.0579999999999998 1
0.263000000000002 0.0969999999999978 0.234000000000002 -0.0839999999999996 1
0.314 0.306999999999999 0.145 -0.00900000000000034 1
0.605 0.407999999999998 0.364000000000001 0.311 1
0.260999999999999 0.280000000000001 -0.102 -0.0519999999999996 1
0.279 0.141999999999999 0.0820000000000007 0.109999999999999 1
0.242999999999999 0.233000000000001 0.0890000000000022 -0.158000000000001 1
0.231999999999999 0.23 0.314 0.00300000000000011 1
0.286999999999999 0.32 0.396000000000001 0.0069999999999979 1
0.206 -0.0499999999999972 0.356999999999999 0.169999999999998 1
0.0519999999999996 0.331000000000003 0.114999999999998 -0.0919999999999987 1
0.0429999999999993 0.443999999999999 0.0960000000000001 -0.114999999999998 1
0.127000000000002 0.167999999999999 0.0970000000000013 0.170999999999999 1
0.346 0.198999999999998 0.437999999999999 0.135000000000002 1
0.189 0.236000000000001 0.0590000000000011 -0.221 1
0.460999999999999 -0.00400000000000134 0.564 0.223000000000003 1
0.259 0.0940000000000012 0.123999999999999 0.361000000000001 1
0.117000000000001 0.23 -0.0919999999999987 0.170999999999999 1
0.286999999999999 0.265999999999998 0.168000000000003 0.404999999999998 1
0.195999999999998 0.0459999999999994 0.257000000000001 -0.0229999999999997 1
0.256 0.221 0.240000000000002 0.401999999999997 1
0.318000000000001 0.225999999999999 0.25 0.0479999999999983 1
-0.0940000000000012 0.0280000000000022 0.155999999999999 0.206 1
0.103999999999999 -0.00100000000000122 0.244 0.0650000000000013 1
0.169 0.0889999999999986 0.172000000000001 0.036999999999999 1
0.32 0.254000000000001 0.274000000000001 -0.0259999999999998 1
0.934000000000001 0.0689999999999991 0.105999999999998 0.333000000000002 1
0.716000000000001 0.509999999999998 0.343 0.0259999999999998 1
0.212 -0.0509999999999984 0.116 0.160999999999998 1
0.242999999999999 0.0410000000000004 0.00100000000000122 -0.0190000000000019 1
0.184999999999999 0.0850000000000009 0.266999999999999 0.221 1
0.280999999999999 0.195 0.0330000000000013 0.0109999999999992 1
0.0509999999999984 0.255000000000003 0.0659999999999989 -0.0350000000000001 1
0.583000000000002 0.128999999999998 0.0120000000000005 0.208000000000002 1
2.622 1.337 0.323 0.331 1
0.445 0.128 -0.0140000000000029 0.201000000000001 1
0.370999999999999 0.199999999999999 0.199999999999999 0.194000000000003 1
0.335999999999999 -0.113 0.175999999999998 0.0660000000000025 1
0.0800000000000018 0.352999999999998 0.116 0.0519999999999996 1
0.198 0.027000000000001 0.312000000000001 -0.139000000000003 1
0.32 0.225000000000001 0.413 0.198 1
-0.00300000000000011 0.054000000000002 0.197999999999997 0.314 1
-0.0769999999999982 0.0730000000000004 0.239999999999998 0.178000000000001 1
